B4TOD4,B5TOB4,R45TOB4,OMEGA5,GAMMAU,ALPHA4,RE,PT_LOSS
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,1.0,1.0,0.0517806
-1.0,0.0,-0.21951219512195108,-1.0,1.0,-1.0,-1.0,0.271479
-1.0,0.0,-0.21951219512195108,-1.0,1.0,-1.0,1.0,0.214481
-1.0,0.0,-0.21951219512195108,-1.0,1.0,-0.6,-1.0,0.16608
-1.0,0.0,-0.21951219512195108,-1.0,1.0,-0.6,1.0,0.133007
-1.0,0.0,-0.21951219512195108,-1.0,1.0,-0.19999999999999996,-1.0,0.134501
-1.0,0.0,-0.21951219512195108,-1.0,1.0,-0.19999999999999996,1.0,0.111783
-1.0,0.0,-0.21951219512195108,-1.0,1.0,0.19999999999999996,-1.0,0.126179
-1.0,0.0,-0.21951219512195108,-1.0,1.0,0.19999999999999996,1.0,0.108968
-1.0,0.0,-0.21951219512195108,-1.0,1.0,0.6000000000000001,-1.0,0.126403
-1.0,0.0,-0.21951219512195108,-1.0,1.0,0.6000000000000001,1.0,0.112396
-1.0,0.0,-0.21951219512195108,-1.0,1.0,1.0,-1.0,0.129278
-1.0,0.0,-0.21951219512195108,-1.0,1.0,1.0,1.0,0.117201
-1.0,0.0,-0.21951219512195108,-1.0,0.0,-1.0,-1.0,0.267874
-1.0,0.0,-0.21951219512195108,-1.0,0.0,-1.0,1.0,0.210021
-1.0,0.0,-0.21951219512195108,-1.0,0.0,-0.6,-1.0,0.15254
-1.0,0.0,-0.21951219512195108,-1.0,0.0,-0.6,1.0,0.118198
-1.0,0.0,-0.21951219512195108,-1.0,0.0,-0.19999999999999996,-1.0,0.10771
-1.0,0.0,-0.21951219512195108,-1.0,0.0,-0.19999999999999996,1.0,0.0838848
-1.0,0.0,-0.21951219512195108,-1.0,0.0,0.19999999999999996,-1.0,0.0858898
-1.0,0.0,-0.21951219512195108,-1.0,0.0,0.19999999999999996,1.0,0.0673579
-1.0,0.0,-0.21951219512195108,-1.0,0.0,0.6000000000000001,-1.0,0.0734913
-1.0,0.0,-0.21951219512195108,-1.0,0.0,0.6000000000000001,1.0,0.0581228
-1.0,0.0,-0.21951219512195108,-1.0,0.0,1.0,-1.0,0.0660956
-1.0,0.0,-0.21951219512195108,-1.0,0.0,1.0,1.0,0.0526782
-1.0,0.0,-0.21951219512195108,0.0,-1.0,-1.0,-1.0,0.267621
-1.0,0.0,-0.21951219512195108,0.0,-1.0,-1.0,1.0,0.211111
-1.0,0.0,-0.21951219512195108,0.0,-1.0,-0.6,-1.0,0.148686
-1.0,0.0,-0.21951219512195108,0.0,-1.0,-0.6,1.0,0.115357
-1.0,0.0,-0.21951219512195108,0.0,-1.0,-0.19999999999999996,-1.0,0.104856
-1.0,0.0,-0.21951219512195108,0.0,-1.0,-0.19999999999999996,1.0,0.081468
-1.0,0.0,-0.21951219512195108,0.0,-1.0,0.19999999999999996,-1.0,0.0835267
-1.0,0.0,-0.21951219512195108,0.0,-1.0,0.19999999999999996,1.0,0.0651759
-1.0,0.0,-0.21951219512195108,0.0,-1.0,0.6000000000000001,-1.0,0.0719263
-1.0,0.0,-0.21951219512195108,0.0,-1.0,0.6000000000000001,1.0,0.0563843
-1.0,0.0,-0.21951219512195108,0.0,-1.0,1.0,-1.0,0.0653474
-1.0,0.0,-0.21951219512195108,0.0,-1.0,1.0,1.0,0.0514388
-1.0,0.0,-0.21951219512195108,0.0,1.0,-1.0,-1.0,0.273288
-1.0,0.0,-0.21951219512195108,0.0,1.0,-1.0,1.0,0.217625
-1.0,0.0,-0.21951219512195108,0.0,1.0,-0.6,-1.0,0.165389
-1.0,0.0,-0.21951219512195108,0.0,1.0,-0.6,1.0,0.132461
-1.0,0.0,-0.21951219512195108,0.0,1.0,-0.19999999999999996,-1.0,0.133981
-1.0,0.0,-0.21951219512195108,0.0,1.0,-0.19999999999999996,1.0,0.111241
-1.0,0.0,-0.21951219512195108,0.0,1.0,0.19999999999999996,-1.0,0.125441
-1.0,0.0,-0.21951219512195108,0.0,1.0,0.19999999999999996,1.0,0.108158
-1.0,0.0,-0.21951219512195108,0.0,1.0,0.6000000000000001,-1.0,0.125487
-1.0,0.0,-0.21951219512195108,0.0,1.0,0.6000000000000001,1.0,0.111365
-1.0,0.0,-0.21951219512195108,0.0,1.0,1.0,-1.0,0.128251
-1.0,0.0,-0.21951219512195108,0.0,1.0,1.0,1.0,0.115991
-1.0,0.0,-0.21951219512195108,0.0,0.0,-1.0,-1.0,0.269937
-1.0,0.0,-0.21951219512195108,0.0,0.0,-1.0,1.0,0.213197
-1.0,0.0,-0.21951219512195108,0.0,0.0,-0.6,-1.0,0.151597
-1.0,0.0,-0.21951219512195108,0.0,0.0,-0.6,1.0,0.117663
-1.0,0.0,-0.21951219512195108,0.0,0.0,-0.19999999999999996,-1.0,0.107499
-1.0,0.0,-0.21951219512195108,0.0,0.0,-0.19999999999999996,1.0,0.0836543
-1.0,0.0,-0.21951219512195108,0.0,0.0,0.19999999999999996,-1.0,0.0855308
-1.0,0.0,-0.21951219512195108,0.0,0.0,0.19999999999999996,1.0,0.067013
-1.0,0.0,-0.21951219512195108,0.0,0.0,0.6000000000000001,-1.0,0.0731044
-1.0,0.0,-0.21951219512195108,0.0,0.0,0.6000000000000001,1.0,0.0577168
-1.0,0.0,-0.21951219512195108,0.0,0.0,1.0,-1.0,0.0656809
-1.0,0.0,-0.21951219512195108,0.0,0.0,1.0,1.0,0.0522251
-1.0,0.0,-0.21951219512195108,1.0,-1.0,-1.0,-1.0,0.265459
-1.0,0.0,-0.21951219512195108,1.0,-1.0,-1.0,1.0,0.208074
-1.0,0.0,-0.21951219512195108,1.0,-1.0,-0.6,-1.0,0.150218
-1.0,0.0,-0.21951219512195108,1.0,-1.0,-0.6,1.0,0.116365
-1.0,0.0,-0.21951219512195108,1.0,-1.0,-0.19999999999999996,-1.0,0.105484
-1.0,0.0,-0.21951219512195108,1.0,-1.0,-0.19999999999999996,1.0,0.082244
-1.0,0.0,-0.21951219512195108,1.0,-1.0,0.19999999999999996,-1.0,0.0842882
-1.0,0.0,-0.21951219512195108,1.0,-1.0,0.19999999999999996,1.0,0.0659157
-1.0,0.0,-0.21951219512195108,1.0,-1.0,0.6000000000000001,-1.0,0.0728351
-1.0,0.0,-0.21951219512195108,1.0,-1.0,0.6000000000000001,1.0,0.0572554
-1.0,0.0,-0.21951219512195108,1.0,-1.0,1.0,-1.0,0.0663597
-1.0,0.0,-0.21951219512195108,1.0,-1.0,1.0,1.0,0.0524009
-1.0,0.0,-0.21951219512195108,1.0,1.0,-1.0,-1.0,0.271499
-1.0,0.0,-0.21951219512195108,1.0,1.0,-1.0,1.0,0.214508
-1.0,0.0,-0.21951219512195108,1.0,1.0,-0.6,-1.0,0.165944
-1.0,0.0,-0.21951219512195108,1.0,1.0,-0.6,1.0,0.13282
-1.0,0.0,-0.21951219512195108,1.0,1.0,-0.19999999999999996,-1.0,0.13409
-1.0,0.0,-0.21951219512195108,1.0,1.0,-0.19999999999999996,1.0,0.111326
-1.0,0.0,-0.21951219512195108,1.0,1.0,0.19999999999999996,-1.0,0.125521
-1.0,0.0,-0.21951219512195108,1.0,1.0,0.19999999999999996,1.0,0.108247
-1.0,0.0,-0.21951219512195108,1.0,1.0,0.6000000000000001,-1.0,0.12553
-1.0,0.0,-0.21951219512195108,1.0,1.0,0.6000000000000001,1.0,0.111454
-1.0,0.0,-0.21951219512195108,1.0,1.0,1.0,-1.0,0.128257
-1.0,0.0,-0.21951219512195108,1.0,1.0,1.0,1.0,0.116078
-1.0,0.0,-0.21951219512195108,1.0,0.0,-1.0,-1.0,0.267853
-1.0,0.0,-0.21951219512195108,1.0,0.0,-1.0,1.0,0.210114
-1.0,0.0,-0.21951219512195108,1.0,0.0,-0.6,-1.0,0.15264
-1.0,0.0,-0.21951219512195108,1.0,0.0,-0.6,1.0,0.118255
-1.0,0.0,-0.21951219512195108,1.0,0.0,-0.19999999999999996,-1.0,0.107751
-1.0,0.0,-0.21951219512195108,1.0,0.0,-0.19999999999999996,1.0,0.0838965
-1.0,0.0,-0.21951219512195108,1.0,0.0,0.19999999999999996,-1.0,0.0859073
-1.0,0.0,-0.21951219512195108,1.0,0.0,0.19999999999999996,1.0,0.0673342
-1.0,0.0,-0.21951219512195108,1.0,0.0,0.6000000000000001,-1.0,0.0734839
-1.0,0.0,-0.21951219512195108,1.0,0.0,0.6000000000000001,1.0,0.0580767
-1.0,0.0,-0.21951219512195108,1.0,0.0,1.0,-1.0,0.0660888
-1.0,0.0,-0.21951219512195108,1.0,0.0,1.0,1.0,0.0526173
-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.428519
-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,0.353985
-1.0,0.0,1.0,-1.0,-1.0,-0.6,-1.0,0.260945
-1.0,0.0,1.0,-1.0,-1.0,-0.6,1.0,0.204177
-1.0,0.0,1.0,-1.0,-1.0,-0.19999999999999996,-1.0,0.19038
-1.0,0.0,1.0,-1.0,-1.0,-0.19999999999999996,1.0,0.149565
-1.0,0.0,1.0,-1.0,-1.0,0.19999999999999996,-1.0,0.154797
-1.0,0.0,1.0,-1.0,-1.0,0.19999999999999996,1.0,0.124003
-1.0,0.0,1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.136782
-1.0,0.0,1.0,-1.0,-1.0,0.6000000000000001,1.0,0.109347
-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.126933
-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.102448
-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.430542
-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,0.35642
-1.0,0.0,1.0,-1.0,1.0,-0.6,-1.0,0.268505
-1.0,0.0,1.0,-1.0,1.0,-0.6,1.0,0.213834
-1.0,0.0,1.0,-1.0,1.0,-0.19999999999999996,-1.0,0.20712
-1.0,0.0,1.0,-1.0,1.0,-0.19999999999999996,1.0,0.168998
-1.0,0.0,1.0,-1.0,1.0,0.19999999999999996,-1.0,0.183122
-1.0,0.0,1.0,-1.0,1.0,0.19999999999999996,1.0,0.153218
-1.0,0.0,1.0,-1.0,1.0,0.6000000000000001,-1.0,0.174891
-1.0,0.0,1.0,-1.0,1.0,0.6000000000000001,1.0,0.150316
-1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.172966
-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.152405
-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.430308
-1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.355396
-1.0,0.0,1.0,-1.0,0.0,-0.6,-1.0,0.261876
-1.0,0.0,1.0,-1.0,0.0,-0.6,1.0,0.204209
-1.0,0.0,1.0,-1.0,0.0,-0.19999999999999996,-1.0,0.187999
-1.0,0.0,1.0,-1.0,0.0,-0.19999999999999996,1.0,0.145536
-1.0,0.0,1.0,-1.0,0.0,0.19999999999999996,-1.0,0.147741
-1.0,0.0,1.0,-1.0,0.0,0.19999999999999996,1.0,0.114847
-1.0,0.0,1.0,-1.0,0.0,0.6000000000000001,-1.0,0.124484
-1.0,0.0,1.0,-1.0,0.0,0.6000000000000001,1.0,0.0954392
-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.109591
-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0842522
-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.423367
-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.354751
-1.0,0.0,1.0,0.0,-1.0,-0.6,-1.0,0.258796
-1.0,0.0,1.0,0.0,-1.0,-0.6,1.0,0.205186
-1.0,0.0,1.0,0.0,-1.0,-0.19999999999999996,-1.0,0.1898
-1.0,0.0,1.0,0.0,-1.0,-0.19999999999999996,1.0,0.149634
-1.0,0.0,1.0,0.0,-1.0,0.19999999999999996,-1.0,0.15505
-1.0,0.0,1.0,0.0,-1.0,0.19999999999999996,1.0,0.122962
-1.0,0.0,1.0,0.0,-1.0,0.6000000000000001,-1.0,0.136321
-1.0,0.0,1.0,0.0,-1.0,0.6000000000000001,1.0,0.109129
-1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.126083
-1.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.101857
-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.425371
-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.357336
-1.0,0.0,1.0,0.0,1.0,-0.6,-1.0,0.266905
-1.0,0.0,1.0,0.0,1.0,-0.6,1.0,0.21431
-1.0,0.0,1.0,0.0,1.0,-0.19999999999999996,-1.0,0.207003
-1.0,0.0,1.0,0.0,1.0,-0.19999999999999996,1.0,0.168344
-1.0,0.0,1.0,0.0,1.0,0.19999999999999996,-1.0,0.182523
-1.0,0.0,1.0,0.0,1.0,0.19999999999999996,1.0,0.152594
-1.0,0.0,1.0,0.0,1.0,0.6000000000000001,-1.0,0.17377
-1.0,0.0,1.0,0.0,1.0,0.6000000000000001,1.0,0.149439
-1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.171984
-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.151187
-1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.425156
-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.356168
-1.0,0.0,1.0,0.0,0.0,-0.6,-1.0,0.259951
-1.0,0.0,1.0,0.0,0.0,-0.6,1.0,0.204898
-1.0,0.0,1.0,0.0,0.0,-0.19999999999999996,-1.0,0.187393
-1.0,0.0,1.0,0.0,0.0,-0.19999999999999996,1.0,0.14541
-1.0,0.0,1.0,0.0,0.0,0.19999999999999996,-1.0,0.147719
-1.0,0.0,1.0,0.0,0.0,0.19999999999999996,1.0,0.113926
-1.0,0.0,1.0,0.0,0.0,0.6000000000000001,-1.0,0.123699
-1.0,0.0,1.0,0.0,0.0,0.6000000000000001,1.0,0.0951467
-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.108602
-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0834146
-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.428215
-1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.354
-1.0,0.0,1.0,1.0,-1.0,-0.6,-1.0,0.261067
-1.0,0.0,1.0,1.0,-1.0,-0.6,1.0,0.204512
-1.0,0.0,1.0,1.0,-1.0,-0.19999999999999996,-1.0,0.19072
-1.0,0.0,1.0,1.0,-1.0,-0.19999999999999996,1.0,0.14996
-1.0,0.0,1.0,1.0,-1.0,0.19999999999999996,-1.0,0.155268
-1.0,0.0,1.0,1.0,-1.0,0.19999999999999996,1.0,0.124485
-1.0,0.0,1.0,1.0,-1.0,0.6000000000000001,-1.0,0.137338
-1.0,0.0,1.0,1.0,-1.0,0.6000000000000001,1.0,0.109918
-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.127595
-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.103065
-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.430652
-1.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.356449
-1.0,0.0,1.0,1.0,1.0,-0.6,-1.0,0.268546
-1.0,0.0,1.0,1.0,1.0,-0.6,1.0,0.213831
-1.0,0.0,1.0,1.0,1.0,-0.19999999999999996,-1.0,0.207011
-1.0,0.0,1.0,1.0,1.0,-0.19999999999999996,1.0,0.168864
-1.0,0.0,1.0,1.0,1.0,0.19999999999999996,-1.0,0.182907
-1.0,0.0,1.0,1.0,1.0,0.19999999999999996,1.0,0.152956
-1.0,0.0,1.0,1.0,1.0,0.6000000000000001,-1.0,0.174597
-1.0,0.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.149953
-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.172608
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.151974
-1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.430351
-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.355538
-1.0,0.0,1.0,1.0,0.0,-0.6,-1.0,0.261977
-1.0,0.0,1.0,1.0,0.0,-0.6,1.0,0.204346
-1.0,0.0,1.0,1.0,0.0,-0.19999999999999996,-1.0,0.1881
-1.0,0.0,1.0,1.0,0.0,-0.19999999999999996,1.0,0.145646
-1.0,0.0,1.0,1.0,0.0,0.19999999999999996,-1.0,0.147829
-1.0,0.0,1.0,1.0,0.0,0.19999999999999996,1.0,0.114922
-1.0,0.0,1.0,1.0,0.0,0.6000000000000001,-1.0,0.124575
-1.0,0.0,1.0,1.0,0.0,0.6000000000000001,1.0,0.095505
-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.109716
-1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0843247
-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.106597
-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0816724
-1.0,1.0,-1.0,-1.0,-1.0,-0.6,-1.0,0.0604331
-1.0,1.0,-1.0,-1.0,-1.0,-0.6,1.0,0.0470132
-1.0,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,-1.0,0.046533
-1.0,1.0,-1.0,-1.0,-1.0,-0.19999999999999996,1.0,0.036341
-1.0,1.0,-1.0,-1.0,-1.0,0.19999999999999996,-1.0,0.0410645
-1.0,1.0,-1.0,-1.0,-1.0,0.19999999999999996,1.0,0.0320927
-1.0,1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,0.0392753
-1.0,1.0,-1.0,-1.0,-1.0,0.6000000000000001,1.0,0.0306333
-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0390685
-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0301569
-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.123666
-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.09909
