B4TOD4,B5TOB4,R45TOB4,OMEGA5,GAMMAU,ALPHA4,RE,PT_LOSS
0.01,1.25,2.5,5,0.5,20,100000,0.165944
0.01,1.25,2.5,5,0.5,20,500000,0.13282
0.01,1.25,2.5,5,0.5,30,100000,0.13409
0.01,1.25,2.5,5,0.5,30,500000,0.111326
0.01,1.25,2.5,5,0.5,40,100000,0.125521
0.01,1.25,2.5,5,0.5,40,500000,0.108247
0.01,1.25,2.5,5,0.5,50,100000,0.12553
0.01,1.25,2.5,5,0.5,50,500000,0.111454
0.01,1.25,2.5,5,0.5,60,100000,0.128257
0.01,1.25,2.5,5,0.5,60,500000,0.116078
0.01,1.25,2.5,5,0.0,10,100000,0.267853
0.01,1.25,2.5,5,0.0,10,500000,0.210114
0.01,1.25,2.5,5,0.0,20,100000,0.15264
0.01,1.25,2.5,5,0.0,20,500000,0.118255
0.01,1.25,2.5,5,0.0,30,100000,0.107751
0.01,1.25,2.5,5,0.0,30,500000,0.0838965
0.01,1.25,2.5,5,0.0,40,100000,0.0859073
0.01,1.25,2.5,5,0.0,40,500000,0.0673342
0.01,1.25,2.5,5,0.0,50,100000,0.0734839
0.01,1.25,2.5,5,0.0,50,500000,0.0580767
0.01,1.25,2.5,5,0.0,60,100000,0.0660888
0.01,1.25,2.5,5,0.0,60,500000,0.0526173
0.01,1.25,5.0,-5,-0.5,10,100000,0.428519
0.01,1.25,5.0,-5,-0.5,10,500000,0.353985
0.01,1.25,5.0,-5,-0.5,20,100000,0.260945
0.01,1.25,5.0,-5,-0.5,20,500000,0.204177
0.01,1.25,5.0,-5,-0.5,30,100000,0.19038
0.01,1.25,5.0,-5,-0.5,30,500000,0.149565
0.01,1.25,5.0,-5,-0.5,40,100000,0.154797
0.01,1.25,5.0,-5,-0.5,40,500000,0.124003
0.01,1.25,5.0,-5,-0.5,50,100000,0.136782
0.01,1.25,5.0,-5,-0.5,50,500000,0.109347
0.01,1.25,5.0,-5,-0.5,60,100000,0.126933
0.01,1.25,5.0,-5,-0.5,60,500000,0.102448
0.01,1.25,5.0,-5,0.5,10,100000,0.430542
0.01,1.25,5.0,-5,0.5,10,500000,0.35642
0.01,1.25,5.0,-5,0.5,20,100000,0.268505
0.01,1.25,5.0,-5,0.5,20,500000,0.213834
0.01,1.25,5.0,-5,0.5,30,100000,0.20712
0.01,1.25,5.0,-5,0.5,30,500000,0.168998
0.01,1.25,5.0,-5,0.5,40,100000,0.183122
0.01,1.25,5.0,-5,0.5,40,500000,0.153218
0.01,1.25,5.0,-5,0.5,50,100000,0.174891
0.01,1.25,5.0,-5,0.5,50,500000,0.150316
0.01,1.25,5.0,-5,0.5,60,100000,0.172966
0.01,1.25,5.0,-5,0.5,60,500000,0.152405
0.01,1.25,5.0,-5,0.0,10,100000,0.430308
0.01,1.25,5.0,-5,0.0,10,500000,0.355396
0.01,1.25,5.0,-5,0.0,20,100000,0.261876
0.01,1.25,5.0,-5,0.0,20,500000,0.204209
0.01,1.25,5.0,-5,0.0,30,100000,0.187999
0.01,1.25,5.0,-5,0.0,30,500000,0.145536
0.01,1.25,5.0,-5,0.0,40,100000,0.147741
0.01,1.25,5.0,-5,0.0,40,500000,0.114847
0.01,1.25,5.0,-5,0.0,50,100000,0.124484
0.01,1.25,5.0,-5,0.0,50,500000,0.0954392
0.01,1.25,5.0,-5,0.0,60,100000,0.109591
0.01,1.25,5.0,-5,0.0,60,500000,0.0842522
0.01,1.25,5.0,0,-0.5,10,100000,0.423367
0.01,1.25,5.0,0,-0.5,10,500000,0.354751
0.01,1.25,5.0,0,-0.5,20,100000,0.258796
0.01,1.25,5.0,0,-0.5,20,500000,0.205186
0.01,1.25,5.0,0,-0.5,30,100000,0.1898
0.01,1.25,5.0,0,-0.5,30,500000,0.149634
0.01,1.25,5.0,0,-0.5,40,100000,0.15505
0.01,1.25,5.0,0,-0.5,40,500000,0.122962
0.01,1.25,5.0,0,-0.5,50,100000,0.136321
0.01,1.25,5.0,0,-0.5,50,500000,0.109129
0.01,1.25,5.0,0,-0.5,60,100000,0.126083
0.01,1.25,5.0,0,-0.5,60,500000,0.101857
0.01,1.25,5.0,0,0.5,10,100000,0.425371
0.01,1.25,5.0,0,0.5,10,500000,0.357336
0.01,1.25,5.0,0,0.5,20,100000,0.266905
0.01,1.25,5.0,0,0.5,20,500000,0.21431
0.01,1.25,5.0,0,0.5,30,100000,0.207003
0.01,1.25,5.0,0,0.5,30,500000,0.168344
0.01,1.25,5.0,0,0.5,40,100000,0.182523
0.01,1.25,5.0,0,0.5,40,500000,0.152594
0.01,1.25,5.0,0,0.5,50,100000,0.17377
0.01,1.25,5.0,0,0.5,50,500000,0.149439
0.01,1.25,5.0,0,0.5,60,100000,0.171984
0.01,1.25,5.0,0,0.5,60,500000,0.151187
0.01,1.25,5.0,0,0.0,10,100000,0.425156
0.01,1.25,5.0,0,0.0,10,500000,0.356168
0.01,1.25,5.0,0,0.0,20,100000,0.259951
0.01,1.25,5.0,0,0.0,20,500000,0.204898
0.01,1.25,5.0,0,0.0,30,100000,0.187393
0.01,1.25,5.0,0,0.0,30,500000,0.14541
0.01,1.25,5.0,0,0.0,40,100000,0.147719
0.01,1.25,5.0,0,0.0,40,500000,0.113926
0.01,1.25,5.0,0,0.0,50,100000,0.123699
0.01,1.25,5.0,0,0.0,50,500000,0.0951467
0.01,1.25,5.0,0,0.0,60,100000,0.108602
0.01,1.25,5.0,0,0.0,60,500000,0.0834146
0.01,1.25,5.0,5,-0.5,10,100000,0.428215
0.01,1.25,5.0,5,-0.5,10,500000,0.354
0.01,1.25,5.0,5,-0.5,20,100000,0.261067
0.01,1.25,5.0,5,-0.5,20,500000,0.204512
0.01,1.25,5.0,5,-0.5,30,100000,0.19072
0.01,1.25,5.0,5,-0.5,30,500000,0.14996
0.01,1.25,5.0,5,-0.5,40,100000,0.155268
0.01,1.25,5.0,5,-0.5,40,500000,0.124485
0.01,1.25,5.0,5,-0.5,50,100000,0.137338
0.01,1.25,5.0,5,-0.5,50,500000,0.109918
0.01,1.25,5.0,5,-0.5,60,100000,0.127595
0.01,1.25,5.0,5,-0.5,60,500000,0.103065
0.01,1.25,5.0,5,0.5,10,100000,0.430652
0.01,1.25,5.0,5,0.5,10,500000,0.356449
0.01,1.25,5.0,5,0.5,20,100000,0.268546
0.01,1.25,5.0,5,0.5,20,500000,0.213831
0.01,1.25,5.0,5,0.5,30,100000,0.207011
0.01,1.25,5.0,5,0.5,30,500000,0.168864
0.01,1.25,5.0,5,0.5,40,100000,0.182907
0.01,1.25,5.0,5,0.5,40,500000,0.152956
0.01,1.25,5.0,5,0.5,50,100000,0.174597
0.01,1.25,5.0,5,0.5,50,500000,0.149953
0.01,1.25,5.0,5,0.5,60,100000,0.172608
0.01,1.25,5.0,5,0.5,60,500000,0.151974
0.01,1.25,5.0,5,0.0,10,100000,0.430351
0.01,1.25,5.0,5,0.0,10,500000,0.355538
0.01,1.25,5.0,5,0.0,20,100000,0.261977
0.01,1.25,5.0,5,0.0,20,500000,0.204346
0.01,1.25,5.0,5,0.0,30,100000,0.1881
0.01,1.25,5.0,5,0.0,30,500000,0.145646
0.01,1.25,5.0,5,0.0,40,100000,0.147829
0.01,1.25,5.0,5,0.0,40,500000,0.114922
0.01,1.25,5.0,5,0.0,50,100000,0.124575
0.01,1.25,5.0,5,0.0,50,500000,0.095505
0.01,1.25,5.0,5,0.0,60,100000,0.109716
0.01,1.25,5.0,5,0.0,60,500000,0.0843247
0.01,1.5,0.9,-5,-0.5,10,100000,0.106597
0.01,1.5,0.9,-5,-0.5,10,500000,0.0816724
0.01,1.5,0.9,-5,-0.5,20,100000,0.0604331
0.01,1.5,0.9,-5,-0.5,20,500000,0.0470132
0.01,1.5,0.9,-5,-0.5,30,100000,0.046533
0.01,1.5,0.9,-5,-0.5,30,500000,0.036341
0.01,1.5,0.9,-5,-0.5,40,100000,0.0410645
0.01,1.5,0.9,-5,-0.5,40,500000,0.0320927
0.01,1.5,0.9,-5,-0.5,50,100000,0.0392753
0.01,1.5,0.9,-5,-0.5,50,500000,0.0306333
0.01,1.5,0.9,-5,-0.5,60,100000,0.0390685
0.01,1.5,0.9,-5,-0.5,60,500000,0.0301569
0.01,1.5,0.9,-5,0.5,10,100000,0.123666
0.01,1.5,0.9,-5,0.5,10,500000,0.09909
0.01,1.5,0.9,-5,0.5,20,100000,0.0910525
0.01,1.5,0.9,-5,0.5,20,500000,0.0751052
0.01,1.5,0.9,-5,0.5,30,100000,0.0945837
0.01,1.5,0.9,-5,0.5,30,500000,0.0654693
0.01,1.5,0.9,-5,0.5,40,100000,0.141784
0.01,1.5,0.9,-5,0.5,40,500000,0.0455348
0.01,1.5,0.9,-5,0.5,50,100000,0.0524041
0.01,1.5,0.9,-5,0.5,50,500000,0.0826077
0.01,1.5,0.9,-5,0.5,60,100000,-0.0101597
0.01,1.5,0.9,-5,0.5,60,500000,0.0702132
0.01,1.5,0.9,-5,0.0,10,100000,0.112508
0.01,1.5,0.9,-5,0.0,10,500000,0.087363
0.01,1.5,0.9,-5,0.0,20,100000,0.0700207
0.01,1.5,0.9,-5,0.0,20,500000,0.055309
0.01,1.5,0.9,-5,0.0,30,100000,0.0603769
0.01,1.5,0.9,-5,0.0,30,500000,0.0485614
0.01,1.5,0.9,-5,0.0,40,100000,0.0606073
0.01,1.5,0.9,-5,0.0,40,500000,0.0493726
0.01,1.5,0.9,-5,0.0,50,100000,0.218923
0.01,1.5,0.9,-5,0.0,50,500000,0.183692
0.01,1.5,0.9,-5,0.0,60,100000,0.0211056
0.01,1.5,0.9,-5,0.0,60,500000,0.100779
0.01,1.5,0.9,0,-0.5,10,100000,0.106267
0.01,1.5,0.9,0,-0.5,10,500000,0.0823214
0.01,1.5,0.9,0,-0.5,20,100000,0.0604157
0.01,1.5,0.9,0,-0.5,20,500000,0.0469871
0.01,1.5,0.9,0,-0.5,30,100000,0.0463666
0.01,1.5,0.9,0,-0.5,30,500000,0.036197
0.01,1.5,0.9,0,-0.5,40,100000,0.040991
0.01,1.5,0.9,0,-0.5,40,500000,0.0320003
0.01,1.5,0.9,0,-0.5,50,100000,0.0391997
0.01,1.5,0.9,0,-0.5,50,500000,0.0305191
0.01,1.5,0.9,0,-0.5,60,100000,0.0389836
0.01,1.5,0.9,0,-0.5,60,500000,0.030289
0.01,1.5,0.9,0,0.5,10,100000,0.124204
0.01,1.5,0.9,0,0.5,10,500000,0.0989669
0.01,1.5,0.9,0,0.5,20,100000,0.0908043
0.01,1.5,0.9,0,0.5,20,500000,0.074629
0.01,1.5,0.9,0,0.5,30,100000,0.0922835
0.01,1.5,0.9,0,0.5,30,500000,0.0784913
0.01,1.5,0.9,0,0.5,40,100000,0.103443
0.01,1.5,0.9,0,0.5,40,500000,0.0894234
0.01,1.5,0.9,0,0.5,50,100000,0.116018
0.01,1.5,0.9,0,0.5,50,500000,0.100874
0.01,1.5,0.9,0,0.5,60,100000,0.180525
0.01,1.5,0.9,0,0.5,60,500000,0.112861
0.01,1.5,0.9,0,0.0,10,100000,0.112695
0.01,1.5,0.9,0,0.0,10,500000,0.0877889
0.01,1.5,0.9,0,0.0,20,100000,0.0699768
0.01,1.5,0.9,0,0.0,20,500000,0.0552373
0.01,1.5,0.9,0,0.0,30,100000,0.0602509
0.01,1.5,0.9,0,0.0,30,500000,0.0484341
0.01,1.5,0.9,0,0.0,40,100000,0.0603754
0.01,1.5,0.9,0,0.0,40,500000,0.0492405
0.01,1.5,0.9,0,0.0,50,100000,0.0646395
0.01,1.5,0.9,0,0.0,50,500000,0.0528796
0.01,1.5,0.9,0,0.0,60,100000,0.0697393
0.01,1.5,0.9,0,0.0,60,500000,0.0572775
0.01,1.5,0.9,5,-0.5,10,100000,0.107217
0.01,1.5,0.9,5,-0.5,10,500000,0.0820833
0.01,1.5,0.9,5,-0.5,20,100000,0.0611479
0.01,1.5,0.9,5,-0.5,20,500000,0.0475634
0.01,1.5,0.9,5,-0.5,30,100000,0.0473146
0.01,1.5,0.9,5,-0.5,30,500000,0.0369498
0.01,1.5,0.9,5,-0.5,40,100000,0.0419052
0.01,1.5,0.9,5,-0.5,40,500000,0.0327656
0.01,1.5,0.9,5,-0.5,50,100000,0.0402183
0.01,1.5,0.9,5,-0.5,50,500000,0.0313868
0.01,1.5,0.9,5,-0.5,60,100000,0.0400586
0.01,1.5,0.9,5,-0.5,60,500000,0.0310236
0.01,1.5,0.9,5,0.5,10,100000,0.124346
0.01,1.5,0.9,5,0.5,10,500000,0.0996662
0.01,1.5,0.9,5,0.5,20,100000,0.0917625
0.01,1.5,0.9,5,0.5,20,500000,0.0754917
0.01,1.5,0.9,5,0.5,30,100000,0.0930806
0.01,1.5,0.9,5,0.5,30,500000,0.0770326
0.01,1.5,0.9,5,0.5,40,100000,0.0781563
0.01,1.5,0.9,5,0.5,40,500000,0.137793
0.01,1.5,0.9,5,0.5,50,100000,0.159487
0.01,1.5,0.9,5,0.5,50,500000,0.151587
0.01,1.5,0.9,5,0.5,60,100000,0.0143076
0.01,1.5,0.9,5,0.5,60,500000,0.14899
0.01,1.5,0.9,5,0.0,10,100000,0.113131
0.01,1.5,0.9,5,0.0,10,500000,0.087787
0.01,1.5,0.9,5,0.0,20,100000,0.0707416
0.01,1.5,0.9,5,0.0,20,500000,0.0558099
0.01,1.5,0.9,5,0.0,30,100000,0.0610891
0.01,1.5,0.9,5,0.0,30,500000,0.0490327
0.01,1.5,0.9,5,0.0,40,100000,0.0611022
0.01,1.5,0.9,5,0.0,40,500000,0.0497817
0.01,1.5,0.9,5,0.0,50,100000,-0.0598941
0.01,1.5,0.9,5,0.0,50,500000,-0.0410046
0.01,1.5,0.9,5,0.0,60,100000,0.197652
0.01,1.5,0.9,5,0.0,60,500000,0.0460003
0.01,1.5,2.5,-5,-0.5,10,100000,0.266533
0.01,1.5,2.5,-5,-0.5,10,500000,0.202569
0.01,1.5,2.5,-5,-0.5,20,100000,0.142948
0.01,1.5,2.5,-5,-0.5,20,500000,0.112903
0.01,1.5,2.5,-5,-0.5,30,100000,0.100981
0.01,1.5,2.5,-5,-0.5,30,500000,0.0785387
0.01,1.5,2.5,-5,-0.5,40,100000,0.0822368
0.01,1.5,2.5,-5,-0.5,40,500000,0.0646262
0.01,1.5,2.5,-5,-0.5,50,100000,0.0721964
